CMS_ID;LANGUAGE;NAZIV_RESORT;KRATAK_OPIS_RESORT;ID_TABLICA;CREATED_DATE_;MODIFIED_DATE_
136070;HR;Arkada Sunny Hotel by Valamar 2*;Tražite li pristupačan smještaj i potpunu slobodu izbora na zadivljujućoj lokaciji na otoku Hvaru, Arkada Sunny Hotel odličan je izbor za vas.;247;2023-05-05 14:03:02;2023-05-05 14:03:02
136070;I;Arkada Sunny Hotel by Valamar 2*;Se siete alla ricerca di alloggi convenienti e massima libertà in una meravigliosa location sull’isola di Hvar, l’Arkada Sunny Hotel by Valamar è la scelta ideale per voi.trebaFixati;248;2023-05-05 14:03:02;2023-05-05 14:03:02
136070;SL;Arkada Sunny Hotel by Valamar 2*;Če iščete cenovno dostopno namestitev in popolno svobodo izbire na osupljivi lokaciji na otoku Hvaru, predstavlja Arkada Sunny Hotel odlično izbiro.;249;2023-05-05 14:03:02;2023-05-05 14:03:02
136070;D;Arkada Sunny Hotel by Valamar 2*;Wenn Sie auf der Insel Hvar nach einer erschwinglichen Unterkunft mit voller Wahlfreiheit in einer atemberaubenden Lage suchen, dann ist das Arkada Sunny Hotel eine gute Wahl für Sie.trebaFixati;250;2023-05-05 14:03:02;2023-05-05 14:03:02
137092;D;HVAR [PLACESHOTEL] by Valamar;Das HVAR [PLACESHOTEL] by Valamar ist ein neues Hotelkonzept für moderne Reisende, die in ihrem Urlaub am Meer Flexibilität genauso schätzen wie mediterrane Lebensfreude.trebaFixati;251;2023-05-05 14:03:02;2023-05-05 14:03:02
137092;E;HVAR [PLACESHOTEL] by Valamar;HVAR [PLACESHOTEL] by Valamar is a new hotel concept for modern travellers seeking freedom of choice and a vibrant Mediterranean holiday in a hotel by the sea.;252;2023-05-05 14:03:02;2023-05-05 14:03:02
137092;HR;HVAR [PLACESHOTEL] by Valamar;HVAR [PLACESHOTEL] by Valamar novi je koncept hotela za moderne putnike koji traže slobodu izbora i vibrantan mediteranski odmor u hotelu uz samo more, jedinstven po tome što gosta upoznaje s destinacijom na dosad neviđen način, uz puno poštovanje prema prirodi i okruženju.trebaFixati;253;2023-05-05 14:03:02;2023-05-05 14:03:02
137092;I;HVAR [PLACESHOTEL] by Valamar;Il HVAR [PLACESHOTEL] by Valamar propone un nuovo concetto di hotel pensato per i viaggiatori moderni alla ricerca di una frizzante vacanza in stile mediterraneo, all’insegna della libertà.trebaFixati;254;2023-05-05 14:03:02;2023-05-05 14:03:02
137092;SL;HVAR [PLACESHOTEL] by Valamar;HVAR [PLACESHOTEL] by Valamar novi je hotelski koncept za moderne putnike željne slobode izbora i dinamičnog mediteranskog odmora u hotelu.;255;2023-05-05 14:03:02;2023-05-05 14:03:02
217144;D;Valamar Amicor Green Resort 4*;Valamar Amicor Green Resort – das erste Familienresort an der kroatischen Adria, das nach den Prinzipien der Nachhaltigkeit erbaut wurde.;256;2023-05-05 14:03:02;2023-05-05 14:03:02
217144;E;Valamar Amicor Green Resort 4*;Valamar Amicor Green Resort – the first family resort on the Croatian Adriatic built according to principles of sustainable development.;257;2023-05-05 14:03:02;2023-05-05 14:03:02
217144;HR;Valamar Amicor Green Resort 4*;Valamar Amicor Green Resort – prvi obiteljski resort na hrvatskom Jadranu izgrađen u skladu s načelima održivog razvoja.;258;2023-05-05 14:03:02;2023-05-05 14:03:02
217144;I;Valamar Amicor Green Resort 4*;Valamar Amicor Green Resort – il primo resort per famiglie sull’Adriatico croato costruito secondo i principi dello sviluppo sostenibile.;259;2023-05-05 14:03:02;2023-05-05 14:03:02
217144;SL;Valamar Amicor Green Resort 4*;Valamar Amicor Green Resort – prvi družinski resort na hrvaškem Jadranu, zgrajen v skladu z načeli trajnostnega razvoja.;260;2023-05-05 14:03:02;2023-05-05 14:03:02
224918;HR;Kesselspitze Valamar Collection Hotel 5*;Zahvaljujući jedinstvenoj lokaciji u mirnom dijelu Obertauerna, besprijekornim sadržajima i ekskluzivnim V Level uslugama, Kesselspitze Valamar Collection Hotel pravi je izbor za hedonistički odmor u planinama.trebaFixati;261;2023-05-05 14:03:02;2023-05-05 14:03:02
224918;SL;Kesselspitze Valamar Collection Hotel 5*;Z edinstveno lokacijo v mirnem delu Obertauerna, brezhibnimi vsebinami in ekskluzivnimi V Level storitvami je Kesselspitze Valamar Collection Hotel prava izbira za hedonističen oddih v gorah.trebaFixati;262;2023-05-05 14:03:02;2023-05-05 14:03:02
224918;I;Kesselspitze Valamar Collection Hotel 5*;Grazie alla sua location unica, in un angolo tranquillo di Obertauern, all’offerta eccellente e ai servizi esclusivi di Livello V, il Kesselspitze Valamar Collection Hotel è la scelta giusta per una vacanza all’insegna dell’edonismo in montagna.trebaFixati;263;2023-05-05 14:03:02;2023-05-05 14:03:02
224918;D;Kesselspitze Valamar Collection Hotel 5*;Dank seiner einzigartigen Lage in einem ruhigen Teil von Obertauern, ausgezeichneten Serviceangeboten und exklusiven V-Level-Services ist das Kesselspitze Valamar Collection Hotel die richtige Wahl für einen unvergesslichen Urlaub in den Bergen.trebaFixati;264;2023-05-05 14:03:02;2023-05-05 14:03:02
224918;E;Kesselspitze Valamar Collection Hotel 5*;With its unique location in a quiet part of Obertauern, impeccable facilities and exclusive V Level services, the Kesselspitze Valamar Collection Hotel is the right choice for a memorable holiday in the mountains.trebaFixati;265;2023-05-05 14:03:02;2023-05-05 14:03:02
127432;E;Solitudo Sunny Camping 3*;The only campsite in Dubrovnik – Solitudo Sunny Camping – is located on the quiet wooded peninsula of Babin kuk, just a 10-minute ride from the world-famous Old Town of Dubrovnik.trebaFixati;266;2023-05-05 14:03:02;2023-05-05 14:03:02
127432;HR;Solitudo Sunny Camping 3*;Jedini kamp u Dubrovniku - Solitudo Sunny Camping - nalazi se na mirnom šumovitom poluotoku Babin kuk udaljenom samo 10 minuta vožnje od svjetski poznatog Starog grada Dubrovnika.trebaFixati;267;2023-05-05 14:03:02;2023-05-05 14:03:02
127432;D;Solitudo Sunny Camping 3*;Der einzige Campingplatz in Dubrovnik – das Solitudo Sunny Camping – befindet sich auf der ruhigen, bewaldeten Halbinsel Babin kuk nur 10 Autominuten von der weltberühmten Altstadt von Dubrovnik entfernt.trebaFixati;268;2023-05-05 14:03:02;2023-05-05 14:03:02
127432;I;Solitudo Sunny Camping 3*;Il Solitudo Sunny Camping vanta l’appellativo di unico campeggio di Dubrovnik e sorge sulla tranquilla penisola boscosa di Babin kuk, a soli 10 minuti di strada dal famosissimo centro storico di Dubrovnik.trebaFixati;269;2023-05-05 14:03:02;2023-05-05 14:03:02
127432;SL;Solitudo Sunny Camping 3*;Edini kamp v Dubrovniku - Solitudo Sunny Camping – leži na mirnem gozdnatem polotoku Babin kuk, ki je od svetovno znanega starega mestnega jedra Dubrovnika oddaljen le 10 minut vožnje.trebaFixati;270;2023-05-05 14:03:02;2023-05-05 14:03:02
72286;E;Valamar Padova Hotel 4*;Indulge in the ultimate beach vacation at the Valamar Padova Hotel, located above a magnificent sandy beach and with stunning views of the historic town of Rab.trebaFixati;1234;2023-05-19 08:27:28;2023-05-19 08:27:28
72286;D;Valamar Padova Hotel 4*;Genießen Sie den ultimativen Urlaub am Meer im Valamar Padova Hotel, das sich oberhalb eines herrlichen Sandstrandes mit atemberaubendem Blick auf die historische Altstadt von Rab befindet.trebaFixati;1235;2023-05-19 08:28:26;2023-05-19 08:28:26
72286;SL;Valamar Padova Hotel 4*;Uživajte v vrhunskem oddihu na morju v Valamar Padova Hotelu nad veličastno peščeno plažo s prečudovitim pogledom na zgodovinsko mestno jedro Raba.;1236;2023-05-19 08:29:04;2023-05-19 08:29:04
72286;I;Valamar Padova Hotel 4*;Abbandonatevi alla vacanza perfetta in spiaggia presso il Valamar Padova Hotel, situato a ridosso di una magnifica spiaggia di sabbia con vista mozzafiato sul centro storico di Rab.trebaFixati;1111;2023-05-19 08:29:46;2023-05-19 08:29:46
72286;HR;Valamar Padova Hotel 4*;Uživajte u vrhunskom odmoru na moru u Valamar Padova Hotelu smještenom iznad veličanstvene pješčane plaže s prekrasnim pogledom na povijesnu gradsku jezgru Raba.trebaFixati;1231314;2023-05-19 08:30:21;2023-05-19 08:30:21
90028;I;Valamar Sanfior Hotel & Casa 4*;Grazie al suo fascino contemporaneo e alla splendida posizione in riva al mare a Rabac, il Valamar Sanfior Hotel & Casa è la destinazione perfetta per le vostre vacanze.trebaFixati;139;2023-05-05 14:03:02;2023-05-05 14:03:02
90028;SL;Valamar Sanfior Hotel & Casa 4*;Zaradi sodobnega šarma in osupljive lokacije na morski obali v Rabcu predstavljata Valamar Sanfior Hotel & Casa vrhunsko izbiro za dopust.;140;2023-05-05 14:03:02;2023-05-05 14:03:02
91173;SL;Valamar Diamant Hotel 4* & Residence 3*;Če iščete popolno kombinacijo športa, wellnessa in gurmanskih doživetij, se nič ne more primerjati z Valamar Diamant Hotel & Residence v Poreču.;141;2023-05-05 14:03:02;2023-05-05 14:03:02
91173;D;Valamar Diamant Hotel 4* & Residence 3*;Wenn Sie eine perfekte Kombination aus Sport-, Wellness- und Gourmeterlebnissen suchen, dann ist das Valamar Diamant Hotel & Residence in Poreč der ideale Ort für Sie.trebaFixati;142;2023-05-05 14:03:02;2023-05-05 14:03:02
91173;E;Valamar Diamant Hotel 4* & Residence 3*;If you're looking for a perfect combination of sports, wellness and gourmet experiences, there's no better place than the Valamar Diamant Hotel & Residence in Poreč.trebaFixati;143;2023-05-05 14:03:02;2023-05-05 14:03:02
91173;HR;Valamar Diamant Hotel 4* & Residence 3*;Ako tražite savršenu kombinaciju sporta, wellnessa i gourmet doživljaja, nema boljeg mjesta od Valamar Diamant Hotel & Residencea u Poreču.;144;2023-05-05 14:03:02;2023-05-05 14:03:02
91173;I;Valamar Diamant Hotel 4* & Residence 3*;Se state cercando la combinazione perfetta di sport, benessere ed esperienze gourmet, la trovate nel Valamar Diamant Hotel & Residence a Parenzo.;145;2023-05-05 14:03:02;2023-05-05 14:03:02
99762;D;Marea Valamar Collection Suites 5*;In der Nähe einer herrlichen Bucht gelegen und nur 10 Minuten Spazierweg von der Altstadt von Poreč entfernt bieten die Marea Valamar Collection Suites 5* einen luxuriösen Familienurlaub.trebaFixati;146;2023-05-05 14:03:02;2023-05-05 14:03:02
99762;E;Marea Valamar Collection Suites 5*;Located next to a scenic cove only 10 minutes walk from the historic centre of Poreč, the Marea Valamar Collection Suites 5* offer luxurious family holidays.;147;2023-05-05 14:03:02;2023-05-05 14:03:02
99762;HR;Marea Valamar Collection Suites 5*;Smješten uz prekrasnu uvalu, samo 10 minuta hoda od starog grada Poreča, Marea Valamar Collection Suites 5* nudi luksuzan obiteljski odmor.;148;2023-05-05 14:03:02;2023-05-05 14:03:02
99762;I;Marea Valamar Collection Suites 5*;Situate nei pressi di una baia meravigliosa, a soli 10 minuti a piedi dal centro storico di Parenzo, le Marea Valamar Collection Suites 5* offrono una vacanza in famiglia all’insegna del lusso.trebaFixati;149;2023-05-05 14:03:02;2023-05-05 14:03:02
99762;SL;Marea Valamar Collection Suites 5*;Z lokacijo ob prekrasnem zalivu, samo 10 minuta hoje od starega mestnega jedra Poreča, ponujajo Marea Valamar Collection Suites 5* luksuzen družinski dopust.;150;2023-05-05 14:03:02;2023-05-05 14:03:02
102655;D;Valamar Meteor Hotel 4*;Erleben Sie den unwiderstehlichen Charme des Hotels Valamar Meteor, das bereits einen besonderen Platz im Herzen vieler Besucher von Makarska gefunden hat.;151;2023-05-05 14:03:02;2023-05-05 14:03:02
102655;E;Valamar Meteor Hotel 4*;Experience the irresistible charm of the Valamar Meteor Hotel, which has long found a special place in the hearts of many visitors to Makarska.;152;2023-05-05 14:03:02;2023-05-05 14:03:02
102655;HR;Valamar Meteor Hotel 4*;Otkrijte neodoljivi šarm hotela Valamar Meteor koji se uvukao u srce brojnih posjetitelja Makarske.;153;2023-05-05 14:03:02;2023-05-05 14:03:02
102655;I;Valamar Meteor Hotel 4*;Scoprite l’incantevole fascino dell’hotel Valamar Meteor che gli ha permesso di conquistare il cuore di tantissimi visitatori di Makarska.;154;2023-05-05 14:03:02;2023-05-05 14:03:02
102655;SL;Valamar Meteor Hotel 4*;Odkrijte mikaven šarm hotela Valamar Meteor, ki je našel posebno mesto v srcih številnih obiskovalcev Makarske.;155;2023-05-05 14:03:02;2023-05-05 14:03:02
103309;E;DALMACIJA [PLACESHOTEL] by Valamar;DALMACIJA [PLACESHOTEL] by Valamar is the second hotel of our newest brand, designed for curious modern travellers who are looking for more than just another place to check off their bucket list.trebaFixati;156;2023-05-05 14:03:02;2023-05-05 14:03:02
103309;I;DALMACIJA [PLACESHOTEL] by Valamar;Il DALMACIJA [PLACESHOTEL] by Valamar è il secondo hotel del nostro nuovo marchio Places, pensato per i viaggiatori moderni, spinti dal desiderio di catapultarsi nel cuore della destinazione in modo del tutto originale.trebaFixati;157;2023-05-05 14:03:02;2023-05-05 14:03:02
103309;SL;DALMACIJA [PLACESHOTEL] by Valamar;DALMACIJA [PLACESHOTEL] by Valamar je drugi hotel iz kolekcije naše najnovejše blagovne znamke, zasnovane za moderne popotnike zvedavega duha, ki od dopusta pričakujejo kanček več.trebaFixati;158;2023-05-05 14:03:02;2023-05-05 14:03:02
103309;D;DALMACIJA [PLACESHOTEL] by Valamar;Das DALMACIJA [PLACESHOTEL] by Valamar ist das zweite Hotel aus der Kollektion unserer jüngsten Marke, die konzipiert wurde für moderne Reisende voller Neugier und Abenteuerlust, die von ihrem Urlaub etwas mehr erwarten.trebaFixati;159;2023-05-05 14:03:02;2023-05-05 14:03:02
103309;HR;DALMACIJA [PLACESHOTEL] by Valamar;DALMACIJA [PLACESHOTEL] by Valamar drugi je hotel iz kolekcije našeg najnovijeg brenda, osmišljen za moderne putnike radoznalog duha koji od odmora očekuju mrvicu više.trebaFixati;160;2023-05-05 14:03:02;2023-05-05 14:03:02
104315;D;Rivijera Sunny Resort by Valamar 2*;Wenn Sie eine erschwingliche Unterkunft in Strandnähe in Makarska suchen, dann ist das Rivijera Sunny Resort by Valamar die ideale Wahl für Sie.;161;2023-05-05 14:03:02;2023-05-05 14:03:02
104315;E;Rivijera Sunny Resort by Valamar 2*;If you're looking for affordable accommodation near the beach in Makarska, then the Rivijera Sunny Resort by Valamar is the ideal choice for you.;162;2023-05-05 14:03:02;2023-05-05 14:03:02
104315;HR;Rivijera Sunny Resort by Valamar 2*;Tražite li povoljan smještaj blizu plaže u Makarskoj, Rivijera Sunny Resort by Valamar je idealan izbor za vas.;163;2023-05-05 14:03:02;2023-05-05 14:03:02
104315;I;Rivijera Sunny Resort by Valamar 2*;State cercando un alloggio economico nei pressi della spiaggia a Makarska?;164;2023-05-05 14:03:02;2023-05-05 14:03:02
104315;SL;Rivijera Sunny Resort by Valamar 2*;Če iščete cenovno ugodno namestitev v bližini plaže v Makarski, potem predstavlja Rivijera Sunny Resort by Valamar za vas idealno izbiro.;165;2023-05-05 14:03:02;2023-05-05 14:03:02
105569;D;Valamar Obertauern Hotel 4*;Mit seiner ruhigen Lage verspricht das Valamar Obertauern Hotel einen perfekten Urlaub in den Salzburger Alpen.;166;2023-05-05 14:03:02;2023-05-05 14:03:02
105569;E;Valamar Obertauern Hotel 4*;With its quiet location in Obertauern, the Valamar Obertauern Hotel guarantees a perfect holiday in the Salzburg Alps.;167;2023-05-05 14:03:02;2023-05-05 14:03:02
105569;HR;Valamar Obertauern Hotel 4*;Smješten na mirnoj lokaciji u Obertauernu, Valamar Obertauern Hotel jamči savršen odmor u salzburškim Alpama.;168;2023-05-05 14:03:02;2023-05-05 14:03:02
